item_id,client_id,item_name,item_data_description,item_status,item_image,item_time
4907,1,gas,gas,0,gas.png,2021-07-08T15:49:18.000Z
4914,1,ldr,ldr,582,ldr.png,2021-07-08T15:49:20.000Z
4917,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:49:22.000Z
4925,1,gas,gas,0,gas.png,2021-07-08T15:49:24.000Z
4929,1,ldr,ldr,595,ldr.png,2021-07-08T15:49:26.000Z
4933,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:49:28.000Z
4937,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:49:30.000Z
4941,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:49:32.000Z
4950,1,pir,pir,1,pir.png,2021-07-08T15:49:34.000Z
4953,1,gas,gas,0,gas.png,2021-07-08T15:49:36.000Z
4959,1,ldr,ldr,598,ldr.png,2021-07-08T15:49:38.000Z
4963,1,gas,gas,0,gas.png,2021-07-08T15:49:40.000Z
4966,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:49:42.000Z
4974,1,pir,pir,1,pir.png,2021-07-08T15:49:44.000Z
4976,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:49:46.000Z
4984,1,pir,pir,1,pir.png,2021-07-08T15:49:48.000Z
4987,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:49:50.000Z
4994,1,ldr,ldr,607,ldr.png,2021-07-08T15:49:52.000Z
4998,1,gas,gas,0,gas.png,2021-07-08T15:49:54.000Z
5004,1,ldr,ldr,588,ldr.png,2021-07-08T15:49:56.000Z
5006,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:49:59.000Z
5014,1,pir,pir,1,pir.png,2021-07-08T15:50:01.000Z
5020,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:50:03.000Z
5025,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:50:05.000Z
5030,1,ldr,ldr,614,ldr.png,2021-07-08T15:50:07.000Z
5031,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:50:09.000Z
5039,1,pir,pir,1,pir.png,2021-07-08T15:50:11.000Z
5042,1,gas,gas,0,gas.png,2021-07-08T15:50:13.000Z
5050,1,pir,pir,1,pir.png,2021-07-08T15:50:15.000Z
5051,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:50:17.000Z
5060,1,pir,pir,1,pir.png,2021-07-08T15:50:19.000Z
5061,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:50:21.000Z
5070,1,pir,pir,1,pir.png,2021-07-08T15:50:23.000Z
5071,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:50:25.000Z
5079,1,ldr,ldr,606,ldr.png,2021-07-08T15:50:27.000Z
5082,1,gas,gas,0,gas.png,2021-07-08T15:50:29.000Z
5089,1,ldr,ldr,600,ldr.png,2021-07-08T15:50:31.000Z
5091,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:50:33.000Z
5100,1,pir,pir,1,pir.png,2021-07-08T15:50:35.000Z
5102,1,gas,gas,0,gas.png,2021-07-08T15:50:37.000Z
5106,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:50:39.000Z
5115,1,pir,pir,1,pir.png,2021-07-08T15:50:41.000Z
3738,1,ldr,ldr,0,ldr.png,2021-07-07T15:43:29.000Z
3740,1,dht/hum,hum,95.00,hum.png,2021-07-07T15:43:29.000Z
3763,1,pir,pir,1,pir.png,2021-07-07T15:57:32.000Z
3785,1,dht/hum,hum,95.00,hum.png,2021-07-07T16:06:21.000Z
3809,1,ldr,ldr,0,ldr.png,2021-07-07T17:37:32.000Z
3831,1,dht/hum,hum,95.00,hum.png,2021-07-07T17:45:59.000Z
3853,1,gas,gas,442,gas.png,2021-07-07T17:52:44.000Z
3875,1,pir,pir,1,pir.png,2021-07-07T17:59:30.000Z
3896,1,pir,pir,1,pir.png,2021-07-07T18:07:56.000Z
3920,1,dht/hum,hum,95.00,hum.png,2021-07-07T18:14:42.000Z
3941,1,dht/hum,hum,95.00,hum.png,2021-07-07T18:23:09.000Z
3963,1,dht/hum,hum,95.00,hum.png,2021-07-07T18:29:54.000Z
3984,1,dht/hum,hum,95.00,hum.png,2021-07-07T18:36:40.000Z
4008,1,gas,gas,404,gas.png,2021-07-07T18:45:07.000Z
4033,1,dht/hum,hum,95.00,hum.png,2021-07-07T18:53:34.000Z
4052,1,ldr,ldr,608,ldr.png,2021-07-08T15:40:54.000Z
4055,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:40:54.000Z
4618,1,gas,gas,0,gas.png,2021-07-08T15:47:20.000Z
4623,1,gas,gas,0,gas.png,2021-07-08T15:47:22.000Z
4626,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:47:24.000Z
4635,1,pir,pir,1,pir.png,2021-07-08T15:47:26.000Z
4636,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:47:28.000Z
4644,1,ldr,ldr,585,ldr.png,2021-07-08T15:47:30.000Z
4649,1,gas,gas,0,gas.png,2021-07-08T15:47:32.000Z
4654,1,gas,gas,0,gas.png,2021-07-08T15:47:34.000Z
4656,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:47:36.000Z
4663,1,pir,pir,1,pir.png,2021-07-08T15:47:38.000Z
4668,1,gas,gas,0,gas.png,2021-07-08T15:47:40.000Z
4673,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:47:42.000Z
4676,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:47:44.000Z
4677,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:47:44.000Z
4685,1,ldr,ldr,594,ldr.png,2021-07-08T15:47:46.000Z
4686,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:47:49.000Z
4694,1,pir,pir,1,pir.png,2021-07-08T15:47:51.000Z
4699,1,ldr,ldr,580,ldr.png,2021-07-08T15:47:53.000Z
4703,1,gas,gas,0,gas.png,2021-07-08T15:47:55.000Z
4707,1,gas,gas,0,gas.png,2021-07-08T15:47:57.000Z
4713,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:47:59.000Z
4716,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:48:01.000Z
4725,1,pir,pir,1,pir.png,2021-07-08T15:48:03.000Z
4729,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:48:05.000Z
4734,1,ldr,ldr,609,ldr.png,2021-07-08T15:48:07.000Z
4736,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:48:09.000Z
4743,1,pir,pir,1,pir.png,2021-07-08T15:48:11.000Z
4748,1,gas,gas,0,gas.png,2021-07-08T15:48:13.000Z
4751,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:48:15.000Z
4758,1,pir,pir,1,pir.png,2021-07-08T15:48:17.000Z
4761,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:48:19.000Z
4770,1,pir,pir,1,pir.png,2021-07-08T15:48:21.000Z
4775,1,ldr,ldr,580,ldr.png,2021-07-08T15:48:23.000Z
4777,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:48:25.000Z
4785,1,ldr,ldr,606,ldr.png,2021-07-08T15:48:27.000Z
4786,1,gas,gas,0,gas.png,2021-07-08T15:48:29.000Z
4795,1,pir,pir,1,pir.png,2021-07-08T15:48:31.000Z
4796,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:48:33.000Z
4805,1,pir,pir,1,pir.png,2021-07-08T15:48:35.000Z
4809,1,ldr,ldr,585,ldr.png,2021-07-08T15:48:37.000Z
4811,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:48:39.000Z
4819,1,pir,pir,1,pir.png,2021-07-08T15:48:41.000Z
4822,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:48:43.000Z
4829,1,ldr,ldr,590,ldr.png,2021-07-08T15:48:45.000Z
4835,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:48:47.000Z
4837,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:48:49.000Z
4843,1,gas,gas,0,gas.png,2021-07-08T15:48:51.000Z
4848,1,gas,gas,0,gas.png,2021-07-08T15:48:54.000Z
4855,1,ldr,ldr,589,ldr.png,2021-07-08T15:48:56.000Z
4856,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:48:58.000Z
4864,1,pir,pir,1,pir.png,2021-07-08T15:49:00.000Z
4867,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:49:02.000Z
4872,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:49:04.000Z
4878,1,gas,gas,0,gas.png,2021-07-08T15:49:06.000Z
4881,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:49:08.000Z
4890,1,pir,pir,1,pir.png,2021-07-08T15:49:10.000Z
4893,1,gas,gas,0,gas.png,2021-07-08T15:49:12.000Z
4897,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:49:14.000Z
4903,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:49:16.000Z
4909,1,ldr,ldr,585,ldr.png,2021-07-08T15:49:18.000Z
4911,1,gas,gas,0,gas.png,2021-07-08T15:49:20.000Z
4920,1,pir,pir,1,pir.png,2021-07-08T15:49:22.000Z
4921,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:49:24.000Z
4930,1,pir,pir,1,pir.png,2021-07-08T15:49:26.000Z
4932,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:49:28.000Z
4940,1,pir,pir,1,pir.png,2021-07-08T15:49:30.000Z
4943,1,ldr,ldr,580,ldr.png,2021-07-08T15:49:32.000Z
4947,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:49:34.000Z
4955,1,pir,pir,1,pir.png,2021-07-08T15:49:36.000Z
4958,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:49:38.000Z
4962,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:49:40.000Z
4970,1,pir,pir,1,pir.png,2021-07-08T15:49:42.000Z
4973,1,gas,gas,0,gas.png,2021-07-08T15:49:44.000Z
4977,1,gas,gas,0,gas.png,2021-07-08T15:49:46.000Z
4983,1,gas,gas,0,gas.png,2021-07-08T15:49:48.000Z
4989,1,ldr,ldr,614,ldr.png,2021-07-08T15:49:50.000Z
4995,1,gas,gas,0,gas.png,2021-07-08T15:49:52.000Z
4996,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:49:54.000Z
5005,1,pir,pir,1,pir.png,2021-07-08T15:49:56.000Z
5009,1,gas,gas,0,gas.png,2021-07-08T15:49:59.000Z
5013,1,gas,gas,0,gas.png,2021-07-08T15:50:01.000Z
5016,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:50:03.000Z
5023,1,pir,pir,1,pir.png,2021-07-08T15:50:05.000Z
5026,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:50:07.000Z
5033,1,ldr,ldr,608,ldr.png,2021-07-08T15:50:09.000Z
5037,1,ldr,ldr,594,ldr.png,2021-07-08T15:50:11.000Z
5041,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:50:13.000Z
5049,1,ldr,ldr,612,ldr.png,2021-07-08T15:50:15.000Z
5053,1,gas,gas,0,gas.png,2021-07-08T15:50:17.000Z
5056,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:50:19.000Z
5065,1,pir,pir,1,pir.png,2021-07-08T15:50:21.000Z
5066,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:50:23.000Z
5075,1,pir,pir,1,pir.png,2021-07-08T15:50:25.000Z
5078,1,dht/tc,temp,29.60,tem.png,2021-07-08T15:50:27.000Z
5084,1,pir,pir,1,pir.png,2021-07-08T15:50:29.000Z
5086,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:50:31.000Z
5095,1,pir,pir,1,pir.png,2021-07-08T15:50:33.000Z
3741,1,pir,pir,1,pir.png,2021-07-07T15:50:17.000Z
3762,1,ldr,ldr,0,ldr.png,2021-07-07T15:57:32.000Z
3786,1,gas,gas,474,gas.png,2021-07-07T17:30:46.000Z
3810,1,pir,pir,1,pir.png,2021-07-07T17:37:32.000Z
3832,1,gas,gas,448,gas.png,2021-07-07T17:45:59.000Z
3855,1,ldr,ldr,0,ldr.png,2021-07-07T17:52:44.000Z
3876,1,gas,gas,434,gas.png,2021-07-07T18:01:11.000Z
3898,1,ldr,ldr,0,ldr.png,2021-07-07T18:07:56.000Z
3916,1,gas,gas,425,gas.png,2021-07-07T18:14:42.000Z
3944,1,dht/tc,temp,29.10,tem.png,2021-07-07T18:23:09.000Z
3964,1,pir,pir,1,pir.png,2021-07-07T18:29:54.000Z
3986,1,ldr,ldr,0,ldr.png,2021-07-07T18:38:21.000Z
4009,1,dht/tc,temp,28.90,tem.png,2021-07-07T18:45:07.000Z
4032,1,ldr,ldr,0,ldr.png,2021-07-07T18:53:34.000Z
4056,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:42:35.000Z
4619,1,ldr,ldr,586,ldr.png,2021-07-08T15:47:20.000Z
4621,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:47:22.000Z
4630,1,pir,pir,1,pir.png,2021-07-08T15:47:24.000Z
4631,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:47:26.000Z
4637,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:47:28.000Z
4645,1,pir,pir,1,pir.png,2021-07-08T15:47:30.000Z
4648,1,ldr,ldr,590,ldr.png,2021-07-08T15:47:32.000Z
4652,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:47:34.000Z
4660,1,ldr,ldr,597,ldr.png,2021-07-08T15:47:36.000Z
4662,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:47:38.000Z
4666,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:47:40.000Z
4675,1,pir,pir,1,pir.png,2021-07-08T15:47:42.000Z
4679,1,ldr,ldr,590,ldr.png,2021-07-08T15:47:44.000Z
4682,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:47:46.000Z
4688,1,gas,gas,0,gas.png,2021-07-08T15:47:49.000Z
4691,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:47:51.000Z
4700,1,pir,pir,1,pir.png,2021-07-08T15:47:53.000Z
4702,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:47:55.000Z
4709,1,ldr,ldr,585,ldr.png,2021-07-08T15:47:57.000Z
4711,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:47:59.000Z
4718,1,pir,pir,1,pir.png,2021-07-08T15:48:01.000Z
4724,1,ldr,ldr,603,ldr.png,2021-07-08T15:48:03.000Z
4727,1,gas,gas,0,gas.png,2021-07-08T15:48:05.000Z
4731,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:48:07.000Z
4739,1,pir,pir,1,pir.png,2021-07-08T15:48:09.000Z
4742,1,gas,gas,0,gas.png,2021-07-08T15:48:11.000Z
4747,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:48:13.000Z
4752,1,gas,gas,0,gas.png,2021-07-08T15:48:15.000Z
4757,1,ldr,ldr,590,ldr.png,2021-07-08T15:48:17.000Z
4764,1,ldr,ldr,608,ldr.png,2021-07-08T15:48:19.000Z
4766,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:48:21.000Z
5309,1,ldr,ldr,605,ldr.png,2021-07-08T15:52:00.000Z
5315,1,ldr,ldr,612,ldr.png,2021-07-08T15:52:02.000Z
5316,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:52:04.000Z
5325,1,pir,pir,1,pir.png,2021-07-08T15:52:06.000Z
5327,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:52:08.000Z
5333,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:52:11.000Z
5340,1,pir,pir,1,pir.png,2021-07-08T15:52:13.000Z
5342,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:52:15.000Z
5348,1,gas,gas,0,gas.png,2021-07-08T15:52:17.000Z
5354,1,ldr,ldr,607,ldr.png,2021-07-08T15:52:19.000Z
5357,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:52:21.000Z
5364,1,ldr,ldr,600,ldr.png,2021-07-08T15:52:23.000Z
5369,1,ldr,ldr,605,ldr.png,2021-07-08T15:52:25.000Z
5373,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:52:27.000Z
5377,1,gas,gas,0,gas.png,2021-07-08T15:52:29.000Z
5382,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:52:31.000Z
5387,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:52:33.000Z
5394,1,pir,pir,1,pir.png,2021-07-08T15:52:35.000Z
5400,1,ldr,ldr,596,ldr.png,2021-07-08T15:52:37.000Z
5402,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:52:39.000Z
5406,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:52:41.000Z
5415,1,ldr,ldr,607,ldr.png,2021-07-08T15:52:43.000Z
5418,1,gas,gas,0,gas.png,2021-07-08T15:52:45.000Z
5421,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:52:47.000Z
5428,1,gas,gas,0,gas.png,2021-07-08T15:52:49.000Z
5434,1,ldr,ldr,602,ldr.png,2021-07-08T15:52:51.000Z
5437,1,gas,gas,0,gas.png,2021-07-08T15:52:53.000Z
5444,1,ldr,ldr,602,ldr.png,2021-07-08T15:52:55.000Z
5446,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:52:57.000Z
5455,1,pir,pir,1,pir.png,2021-07-08T15:52:59.000Z
5459,1,ldr,ldr,593,ldr.png,2021-07-08T15:53:01.000Z
5461,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:53:03.000Z
5470,1,pir,pir,1,pir.png,2021-07-08T15:53:05.000Z
5472,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:53:07.000Z
5476,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:53:09.000Z
5485,1,pir,pir,1,pir.png,2021-07-08T15:53:11.000Z
5487,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:53:13.000Z
5495,1,ldr,ldr,586,ldr.png,2021-07-08T15:53:16.000Z
5496,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:53:18.000Z
5505,1,pir,pir,1,pir.png,2021-07-08T15:53:20.000Z
5507,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:53:22.000Z
5514,1,ldr,ldr,589,ldr.png,2021-07-08T15:53:25.000Z
5517,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:53:26.000Z
5522,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:53:28.000Z
5530,1,pir,pir,1,pir.png,2021-07-08T15:53:30.000Z
5532,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:53:32.000Z
5534,1,ldr,ldr,607,ldr.png,2021-07-08T15:53:32.000Z
5536,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:53:34.000Z
5537,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:53:34.000Z
5543,1,ldr,ldr,577,ldr.png,2021-07-08T15:53:36.000Z
5545,1,pir,pir,1,pir.png,2021-07-08T15:53:36.000Z
5546,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:53:38.000Z
5548,1,gas,gas,0,gas.png,2021-07-08T15:53:38.000Z
5553,1,gas,gas,0,gas.png,2021-07-08T15:53:40.000Z
5555,1,pir,pir,1,pir.png,2021-07-08T15:53:40.000Z
5557,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:53:42.000Z
5556,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:53:42.000Z
5562,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:53:44.000Z
5563,1,pir,pir,1,pir.png,2021-07-08T15:53:44.000Z
5567,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:53:46.000Z
5570,1,pir,pir,1,pir.png,2021-07-08T15:53:46.000Z
5574,1,gas,gas,0,gas.png,2021-07-08T15:53:48.000Z
5575,1,ldr,ldr,606,ldr.png,2021-07-08T15:53:48.000Z
5576,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:53:50.000Z
5579,1,ldr,ldr,584,ldr.png,2021-07-08T15:53:50.000Z
5583,1,pir,pir,1,pir.png,2021-07-08T15:53:52.000Z
5585,1,gas,gas,0,gas.png,2021-07-08T15:53:52.000Z
5587,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:53:54.000Z
3744,1,dht/hum,hum,95.00,hum.png,2021-07-07T15:50:17.000Z
3765,1,dht/hum,hum,95.00,hum.png,2021-07-07T15:57:32.000Z
3787,1,dht/hum,hum,95.00,hum.png,2021-07-07T17:30:46.000Z
3811,1,dht/tc,temp,29.20,tem.png,2021-07-07T17:39:13.000Z
3833,1,dht/tc,temp,29.30,tem.png,2021-07-07T17:45:59.000Z
3854,1,pir,pir,1,pir.png,2021-07-07T17:52:44.000Z
3878,1,ldr,ldr,0,ldr.png,2021-07-07T18:01:11.000Z
3899,1,dht/tc,temp,29.10,tem.png,2021-07-07T18:07:56.000Z
3921,1,dht/hum,hum,95.00,hum.png,2021-07-07T18:16:23.000Z
3942,1,pir,pir,1,pir.png,2021-07-07T18:23:09.000Z
3965,1,dht/tc,temp,29.10,tem.png,2021-07-07T18:29:54.000Z
3988,1,dht/tc,temp,29.00,tem.png,2021-07-07T18:38:21.000Z
3987,1,pir,pir,1,pir.png,2021-07-07T18:38:21.000Z
4010,1,ldr,ldr,0,ldr.png,2021-07-07T18:45:07.000Z
4034,1,dht/tc,temp,28.90,tem.png,2021-07-07T18:53:34.000Z
4057,1,pir,pir,1,pir.png,2021-07-08T15:42:35.000Z
4620,1,pir,pir,1,pir.png,2021-07-08T15:47:20.000Z
4625,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:47:22.000Z
4628,1,gas,gas,0,gas.png,2021-07-08T15:47:24.000Z
4634,1,ldr,ldr,586,ldr.png,2021-07-08T15:47:26.000Z
4638,1,ldr,ldr,586,ldr.png,2021-07-08T15:47:28.000Z
4643,1,gas,gas,0,gas.png,2021-07-08T15:47:30.000Z
4646,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:47:32.000Z
4647,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:47:32.000Z
4653,1,ldr,ldr,605,ldr.png,2021-07-08T15:47:34.000Z
4658,1,gas,gas,0,gas.png,2021-07-08T15:47:36.000Z
4661,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:47:38.000Z
4670,1,pir,pir,1,pir.png,2021-07-08T15:47:40.000Z
4671,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:47:42.000Z
4684,1,pir,pir,1,pir.png,2021-07-08T15:47:47.000Z
4690,1,ldr,ldr,598,ldr.png,2021-07-08T15:47:49.000Z
4692,1,gas,gas,0,gas.png,2021-07-08T15:47:51.000Z
4698,1,gas,gas,0,gas.png,2021-07-08T15:47:53.000Z
4701,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:47:55.000Z
4710,1,pir,pir,1,pir.png,2021-07-08T15:47:57.000Z
4715,1,ldr,ldr,586,ldr.png,2021-07-08T15:47:59.000Z
4717,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:48:01.000Z
4721,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:48:03.000Z
4730,1,pir,pir,1,pir.png,2021-07-08T15:48:05.000Z
4733,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:48:07.000Z
4740,1,ldr,ldr,586,ldr.png,2021-07-08T15:48:09.000Z
4745,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:48:11.000Z
4746,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:48:13.000Z
4755,1,pir,pir,1,pir.png,2021-07-08T15:48:15.000Z
4759,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:48:17.000Z
4763,1,gas,gas,0,gas.png,2021-07-08T15:48:19.000Z
4767,1,gas,gas,0,gas.png,2021-07-08T15:48:21.000Z
4772,1,gas,gas,0,gas.png,2021-07-08T15:48:23.000Z
4779,1,pir,pir,1,pir.png,2021-07-08T15:48:25.000Z
4781,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:48:27.000Z
4788,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:48:29.000Z
4794,1,ldr,ldr,606,ldr.png,2021-07-08T15:48:31.000Z
4799,1,gas,gas,0,gas.png,2021-07-08T15:48:33.000Z
4801,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:48:35.000Z
4810,1,pir,pir,1,pir.png,2021-07-08T15:48:37.000Z
4812,1,gas,gas,0,gas.png,2021-07-08T15:48:39.000Z
4820,1,gas,gas,0,gas.png,2021-07-08T15:48:41.000Z
4823,1,gas,gas,0,gas.png,2021-07-08T15:48:43.000Z
4826,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:48:45.000Z
4833,1,ldr,ldr,607,ldr.png,2021-07-08T15:48:47.000Z
4838,1,gas,gas,0,gas.png,2021-07-08T15:48:49.000Z
4845,1,ldr,ldr,592,ldr.png,2021-07-08T15:48:51.000Z
4846,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:48:54.000Z
4854,1,pir,pir,1,pir.png,2021-07-08T15:48:56.000Z
4860,1,ldr,ldr,586,ldr.png,2021-07-08T15:48:58.000Z
4865,1,ldr,ldr,594,ldr.png,2021-07-08T15:49:00.000Z
4866,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:49:02.000Z
4874,1,pir,pir,1,pir.png,2021-07-08T15:49:04.000Z
4876,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:49:06.000Z
4883,1,pir,pir,1,pir.png,2021-07-08T15:49:08.000Z
4888,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:49:10.000Z
4894,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:49:12.000Z
4898,1,gas,gas,0,gas.png,2021-07-08T15:49:14.000Z
4904,1,ldr,ldr,581,ldr.png,2021-07-08T15:49:16.000Z
4908,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:49:18.000Z
4913,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:49:20.000Z
4919,1,ldr,ldr,608,ldr.png,2021-07-08T15:49:22.000Z
4922,1,ldr,ldr,601,ldr.png,2021-07-08T15:49:24.000Z
4926,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:49:26.000Z
4935,1,pir,pir,1,pir.png,2021-07-08T15:49:28.000Z
4938,1,ldr,ldr,585,ldr.png,2021-07-08T15:49:30.000Z
4942,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:49:32.000Z
4948,1,gas,gas,0,gas.png,2021-07-08T15:49:34.000Z
4951,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:49:36.000Z
4960,1,pir,pir,1,pir.png,2021-07-08T15:49:38.000Z
4965,1,ldr,ldr,608,ldr.png,2021-07-08T15:49:40.000Z
4968,1,ldr,ldr,580,ldr.png,2021-07-08T15:49:42.000Z
4975,1,ldr,ldr,601,ldr.png,2021-07-08T15:49:44.000Z
4978,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:49:46.000Z
4985,1,ldr,ldr,608,ldr.png,2021-07-08T15:49:48.000Z
4986,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:49:50.000Z
4993,1,pir,pir,1,pir.png,2021-07-08T15:49:52.000Z
4997,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:49:54.000Z
5003,1,gas,gas,0,gas.png,2021-07-08T15:49:56.000Z
5008,1,ldr,ldr,602,ldr.png,2021-07-08T15:49:59.000Z
5012,1,dht/hum,hum,95.00,hum.png,2021-07-08T15:50:01.000Z
5017,1,gas,gas,0,gas.png,2021-07-08T15:50:03.000Z
5024,1,ldr,ldr,597,ldr.png,2021-07-08T15:50:05.000Z
5028,1,dht/tc,temp,29.70,tem.png,2021-07-08T15:50:07.000Z
5032,1,gas,gas,0,gas.png,2021-07-08T15:50:09.000Z
